30,16,16,398,578,4806,50,8,37,98,2.65,2,0,0,0,0.0,0,6,0,2,0,0
28,16,16,1,1,17,1,0,315,1474,4.68,15,86,60,475,7.92,3,0,0,18,0,0
30,16,16,0,0,0,0,0,0,0,0.0,0,160,98,1493,15.23,23,0,0,23,0,0
28,15,15,0,0,0,0,0,278,1333,4.79,7,118,90,771,8.57,5,2,0,12,0,0
22,14,9,0,0,0,0,0,238,1341,5.63,12,28,19,268,14.11,1,4,0,13,0,0
34,15,15,0,0,0,0,0,1,5,5.0,0,141,81,1355,16.73,15,0,0,15,0,0
24,16,16,0,0,0,0,0,0,0,0.0,0,154,80,1289,16.11,16,3,0,16,0,0
26,16,16,1,1,15,1,0,325,1262,3.88,11,60,47,389,8.28,0,6,0,11,0,0
24,15,15,0,0,0,0,0,261,1072,4.11,12,48,41,364,8.88,3,0,0,15,1,0
29,16,16,0,0,0,0,0,1,4,4.0,0,156,104,1510,14.52,10,3,0,10,0,0
28,15,15,0,0,0,0,0,298,1304,4.38,9,39,30,248,8.27,2,4,0,11,0,0
27,16,16,335,520,4211,36,19,31,129,4.16,2,0,0,0,0.0,0,10,0,2,0,0
24,15,15,0,0,0,0,0,0,0,0.0,0,167,100,1409,14.09,10,3,0,10,0,0
25,16,16,0,0,0,0,0,0,0,0.0,0,141,96,1145,11.93,7,1,0,7,0,0
29,16,16,0,0,0,0,0,6,47,7.83,0,161,93,1440,15.48,8,2,0,8,0,0
27,16,16,0,0,0,0,0,0,0,0.0,0,117,75,984,13.12,9,0,0,9,0,0
31,16,16,0,0,0,0,0,0,0,0.0,0,153,99,1172,11.84,5,0,0,5,0,0
30,16,15,0,0,0,0,0,5,14,2.8,0,169,112,1143,10.21,12,2,0,12,0,0
24,16,0,0,0,0,0,0,204,975,4.78,10,54,44,282,6.41,2,3,0,12,0,0
24,16,14,0,0,0,0,0,0,0,0.0,0,148,82,1106,13.49,5,2,0,5,1,0
24,16,14,0,0,0,0,0,0,0,0.0,0,143,98,1202,12.27,11,1,0,11,0,0
31,16,16,337,515,4040,31,14,20,-5,-0.25,3,0,0,0,0.0,0,6,0,3,0,1
