24,16,16,0,1,0,0,0,358,2006,5.6,14,71,50,503,10.06,2,3,0,16,1,0
24,16,15,0,0,0,0,0,314,1383,4.4,18,57,43,436,10.14,0,7,0,18,0,0
24,16,16,0,0,0,0,0,312,1391,4.46,15,71,53,374,7.06,1,2,0,16,0,0
26,16,16,350,541,4434,30,7,58,316,5.45,5,0,0,0,0.0,0,10,0,5,0,3
22,16,15,0,1,0,0,0,254,1339,5.27,7,101,78,702,9.0,1,3,0,8,0,0
28,16,16,0,0,0,0,0,2,10,5.0,0,171,101,1569,15.53,9,1,0,9,1,0
32,16,16,0,0,0,0,0,0,0,0.0,0,137,83,1264,15.23,13,2,0,13,1,0
26,14,14,0,0,0,0,0,229,1120,4.89,10,75,52,406,7.81,3,4,0,13,0,0
31,16,16,0,0,0,0,0,331,1402,4.24,14,18,10,58,5.8,0,2,0,14,0,0
25,16,9,0,0,0,0,0,2,-2,-1.0,0,124,81,1320,16.3,11,1,0,11,0,0
25,16,16,0,0,0,0,0,0,0,0.0,0,128,78,965,12.37,13,0,0,13,0,0
23,15,15,0,0,0,0,0,11,137,12.45,1,117,62,1156,18.65,9,3,0,12,0,0
30,16,16,0,0,0,0,0,2,11,5.5,0,133,100,1106,11.06,10,1,0,10,0,0
26,16,16,0,0,0,0,0,0,0,0.0,0,153,97,1092,11.26,13,0,0,13,0,0
30,15,15,363,514,4388,34,11,22,33,1.5,2,1,1,-4,-4.0,0,10,0,2,0,1
32,16,7,0,1,0,0,1,241,1121,4.65,11,53,35,264,7.54,2,5,0,13,1,0
31,16,16,0,1,0,0,1,0,0,0.0,0,149,100,1264,12.64,10,0,0,10,0,0
28,16,16,0,0,0,0,0,1,2,2.0,0,165,85,1153,13.56,11,1,0,11,0,0
29,16,16,0,0,0,0,0,0,0,0.0,0,114,79,1157,14.65,8,1,0,8,0,0
27,16,16,0,0,0,0,0,282,1253,4.44,11,30,25,197,7.88,0,1,0,11,0,0
23,16,14,0,1,0,0,0,0,0,0.0,0,121,83,1312,15.81,8,1,0,8,0,0
25,15,13,0,0,0,0,0,7,39,5.57,0,154,101,1120,11.09,10,0,0,10,0,0
28,16,11,1,1,27,1,0,237,1062,4.48,2,61,46,371,8.07,2,4,0,4,0,0
26,15,15,0,0,0,0,0,3,11,3.67,0,108,68,1167,17.16,9,0,0,9,0,0
26,15,15,1,1,22,1,0,219,828,3.78,10,63,51,336,6.59,3,1,0,13,0,0
26,15,15,0,0,0,0,0,324,1416,4.37,4,75,51,322,6.31,0,2,0,4,0,0
40,16,16,363,531,4202,33,7,9,7,0.78,0,1,1,-2,-2.0,0,2,0,0,0,0
28,16,16,396,583,4770,29,15,48,57,1.19,0,0,0,0,0.0,0,3,0,0,0,1
24,16,15,0,0,0,0,0,0,0,0.0,0,157,107,1220,11.4,7,0,0,7,0,0
28,14,13,0,0,0,0,0,5,36,7.2,0,162,123,1348,10.96,4,2,0,4,0,0
24,16,15,0,0,0,0,0,0,0,0.0,0,112,76,971,12.78,8,0,0,8,0,0
22,16,3,0,0,0,0,0,221,1133,5.13,10,26,18,139,7.72,1,3,0,11,0,0
26,16,14,0,0,0,0,0,1,6,6.0,0,107,70,1074,15.34,9,2,0,9,0,0
31,16,15,0,0,0,0,0,3,32,10.67,0,128,72,1047,14.54,9,2,0,9,0,0
29,16,16,347,550,4483,26,9,35,105,3.0,1,0,0,0,0.0,0,6,0,1,0,0
23,15,10,0,0,0,0,0,190,1120,5.89,7,55,40,297,7.43,1,4,0,9,1,0
33,16,16,393,571,4500,33,16,19,-13,-0.68,0,0,0,0,0.0,0,2,0,0,0,0
