24,16,13,0,0,0,0,0,327,1616,4.94,16,84,66,604,9.15,2,3,0,18,0,0
24,16,14,1,2,13,0,0,270,1177,4.36,11,77,61,477,7.82,2,8,0,13,0,0
25,15,15,0,0,0,0,0,283,1298,4.59,12,50,36,341,9.47,1,1,0,13,0,0
24,16,6,0,0,0,0,0,230,1467,6.38,5,64,45,468,10.4,3,3,0,8,0,0
25,16,16,0,0,0,0,0,316,1364,4.32,11,57,44,245,5.57,1,3,0,12,0,0
29,16,11,0,0,0,0,0,1,-18,-18.0,0,153,77,1448,18.81,11,0,0,11,0,0
26,16,16,0,0,0,0,0,1,4,4.0,0,133,72,1162,16.14,15,1,0,15,0,0
23,13,13,0,1,0,0,0,223,1157,5.19,7,61,47,507,10.79,3,4,0,10,0,0
29,16,16,0,0,0,0,0,1,3,3.0,0,179,115,1389,12.08,10,1,0,10,2,0
30,12,12,233,372,3018,21,6,100,676,6.76,9,0,0,0,0.0,0,11,0,9,0,1
23,16,16,0,0,0,0,0,324,1273,3.93,13,34,23,167,7.26,0,2,0,13,0,0
22,15,13,0,0,0,0,0,207,1080,5.22,7,91,78,592,7.59,2,2,0,9,0,0
27,16,16,0,0,0,0,0,1,-1,-1.0,0,125,76,1265,16.64,12,2,0,12,0,0
25,16,16,0,0,0,0,0,237,1069,4.51,6,70,51,547,10.73,3,3,0,9,1,0
28,16,15,0,0,0,0,0,334,1371,4.1,12,20,12,85,7.08,0,2,0,12,0,0
23,16,14,0,0,0,0,0,307,1220,3.97,5,83,63,556,8.83,1,0,0,6,0,0
27,15,15,312,475,3922,28,11,64,356,5.56,4,0,0,0,0.0,0,4,0,4,0,0
24,16,16,0,0,0,0,0,5,39,7.8,0,98,60,1257,20.95,10,1,0,10,0,0
25,15,15,0,0,0,0,0,4,32,8.0,0,137,77,1120,14.55,12,1,0,12,1,0
33,16,16,324,492,3900,36,4,31,30,0.97,1,0,0,0,0.0,0,3,0,1,0,0
24,16,11,0,0,0,0,0,276,1235,4.47,8,58,47,314,6.68,0,7,0,8,1,0
25,14,14,0,1,0,0,1,299,1324,4.43,5,44,34,317,9.32,2,2,0,7,0,0
27,16,16,0,0,0,0,0,330,1241,3.76,6,62,46,383,8.33,0,1,0,6,0,0
28,16,16,0,0,0,0,0,0,0,0.0,0,128,94,1002,10.66,9,1,0,9,1,0
29,16,16,357,541,4710,30,13,29,52,1.79,0,0,0,0,0.0,0,7,0,0,0,1
34,16,16,450,679,4700,33,17,18,18,1.0,0,0,0,0,0.0,0,3,0,0,0,0
32,16,16,0,0,0,0,0,0,0,0.0,0,175,111,1355,12.21,6,1,0,6,0,0
22,13,12,0,0,0,0,0,0,0,0.0,0,128,79,1052,13.32,11,1,0,11,0,0
29,13,13,0,0,0,0,0,2,10,5.0,0,138,86,1216,14.14,8,1,0,8,0,0
24,16,13,0,0,0,0,0,0,0,0.0,0,141,82,1073,13.09,10,1,0,10,0,0
25,16,11,0,0,0,0,0,229,1008,4.4,13,16,12,85,7.08,0,0,0,13,0,0
23,16,16,0,0,0,0,0,0,0,0.0,0,129,65,964,14.83,11,3,0,11,0,0
26,16,16,0,0,0,0,0,7,93,13.29,1,119,69,1041,15.09,7,1,0,8,0,0
22,16,16,0,0,0,0,0,3,36,12.0,0,115,70,964,13.77,10,1,0,10,0,0
31,16,16,448,658,4620,33,22,18,-3,-0.17,0,1,1,7,7.0,0,9,0,0,0,0
30,10,10,0,0,0,0,0,0,0,0.0,0,65,50,782,15.64,10,0,0,10,0,0
28,16,16,0,0,0,0,0,321,1111,3.46,7,37,28,178,6.36,1,7,0,8,1,0
