25,16,16,0,0,0,0,0,293,1239,4.23,16,120,80,879,10.99,4,5,3,20,1,0
21,15,15,0,0,0,0,0,322,1631,5.07,15,39,32,363,11.34,1,5,1,16,0,0
28,15,15,0,0,0,0,0,234,1267,5.41,13,57,50,356,7.12,1,3,0,14,1,0
33,16,16,401,610,4428,40,7,67,369,5.51,4,0,0,0,0.0,0,8,4,4,1,1
28,16,16,1,2,10,1,0,293,1287,4.39,9,67,53,377,7.11,3,3,1,12,0,0
24,12,12,0,1,0,0,0,261,1268,4.86,7,94,75,616,8.21,2,4,1,9,1,0
24,16,16,0,0,0,0,0,227,1079,4.75,11,65,54,462,8.56,2,1,1,13,0,0
30,16,8,0,0,0,0,0,299,1161,3.88,18,8,7,38,5.43,0,2,1,18,0,0
31,16,16,373,534,4944,38,7,35,117,3.34,0,0,0,0,0.0,0,4,2,0,1,1
23,16,16,0,0,0,0,0,0,0,0.0,0,173,96,1321,13.76,12,0,0,12,2,0
31,16,16,0,0,0,0,0,0,0,0.0,0,152,97,1257,12.96,14,1,1,14,0,0
28,15,15,0,0,0,0,0,3,9,3.0,0,154,106,1284,12.11,12,0,0,12,0,0
23,13,11,0,0,0,0,0,254,997,3.93,10,57,41,419,10.22,2,2,2,12,0,0
22,15,13,0,0,0,0,0,252,1313,5.21,6,50,29,298,10.28,1,2,1,7,0,0
24,16,16,0,0,0,0,0,1,9,9.0,0,169,101,1367,13.53,10,3,1,10,0,0
37,16,16,471,673,5208,37,15,23,20,0.87,2,0,0,0,0.0,0,5,4,2,0,0
27,16,14,0,0,0,0,0,205,1043,5.09,6,58,46,319,6.93,4,2,2,10,2,0
27,16,16,0,0,0,0,0,0,0,0.0,0,155,91,1448,15.91,6,0,0,6,1,0
23,15,12,0,0,0,0,0,260,1272,4.89,8,35,27,151,5.59,0,4,1,8,0,0
27,14,14,0,0,0,0,0,0,0,0.0,0,129,83,1409,16.98,6,0,0,6,0,0
27,16,15,0,0,0,0,0,1,-5,-5.0,0,117,85,1125,13.24,4,0,0,4,1,0
24,16,15,0,0,0,0,0,0,0,0.0,0,121,75,997,13.29,12,2,1,12,1,0
33,16,16,0,0,0,0,0,263,1025,3.9,4,47,38,277,7.29,4,2,1,8,0,0
26,14,12,0,0,0,0,0,195,788,4.04,12,43,33,264,8.0,0,2,1,12,0,0
23,16,12,0,0,0,0,0,6,30,5.0,0,117,78,1173,15.04,8,1,0,8,0,0
31,16,16,0,0,0,0,0,0,0,0.0,0,129,80,1073,13.41,3,0,0,3,1,0
27,15,15,346,545,4240,31,13,64,341,5.33,2,0,0,0,0.0,0,6,5,2,0,2
27,16,16,0,0,0,0,0,0,0,0.0,0,132,83,840,10.12,7,0,0,7,0,0
28,16,16,406,606,4917,25,12,34,96,2.82,4,0,0,0,0.0,0,9,3,4,0,0
23,15,12,0,0,0,0,0,0,0,0.0,0,121,92,1137,12.36,9,2,2,9,0,0
28,16,15,1,1,15,1,0,3,2,0.67,0,125,94,1128,12.0,7,1,0,7,0,0
30,16,15,0,0,0,0,0,1,0,0.0,0,95,65,923,14.2,6,2,2,6,0,0
32,15,10,0,0,0,0,0,2,11,5.5,0,102,65,800,12.31,7,1,0,7,0,0
23,16,16,0,0,0,0,0,198,952,4.81,7,53,40,319,7.98,0,2,2,7,0,0
26,13,13,0,0,0,0,0,217,988,4.55,6,33,27,163,6.04,3,5,3,9,1,0
25,14,14,0,0,0,0,0,214,921,4.3,3,42,33,447,13.55,2,4,3,5,0,0
25,14,14,0,0,0,0,0,268,1073,4.0,5,39,31,188,6.06,1,2,1,6,0,0
23,13,0,0,0,0,0,0,118,520,4.41,8,40,31,421,13.58,3,1,0,11,0,0
29,16,16,0,0,0,0,0,0,0,0.0,0,145,89,1003,11.27,8,2,0,8,1,0
22,16,14,0,0,0,0,0,1,0,0.0,0,132,83,1153,13.89,5,2,0,5,2,0
23,16,16,311,459,3667,23,4,57,282,4.95,6,0,0,0,0.0,0,9,4,6,0,0
25,15,10,0,0,0,0,0,0,0,0.0,0,81,57,660,11.58,8,1,0,8,0,0
29,16,12,0,0,0,0,0,2,10,5.0,0,73,55,701,12.75,7,0,0,7,0,0
24,15,13,0,0,0,0,0,222,839,3.78,9,27,21,174,8.29,0,0,0,9,0,0
22,16,16,0,0,0,0,0,278,885,3.18,6,58,43,327,7.6,0,2,1,6,0,0
27,16,10,0,0,0,0,0,0,0,0.0,0,108,65,945,14.54,9,1,1,9,0,0
31,14,13,0,0,0,0,0,218,813,3.73,7,43,30,263,8.77,1,1,1,8,0,0
24,16,12,0,0,0,0,0,0,0,0.0,0,119,69,1059,15.35,7,0,0,7,0,0
26,14,12,0,0,0,0,0,0,0,0.0,0,106,78,816,10.46,4,0,0,4,0,0
26,12,8,0,0,0,0,0,0,0,0.0,0,89,66,686,10.39,6,1,1,6,0,0
28,16,16,388,594,4327,24,10,37,207,5.59,2,1,0,0,0.0,0,3,2,2,0,1
28,16,4,0,0,0,0,0,131,722,5.51,3,74,58,388,6.69,2,1,1,5,0,0
27,16,15,5,9,41,0,0,8,21,2.63,1,140,77,1007,13.08,4,1,0,5,1,0
22,16,1,0,0,0,0,0,24,267,11.13,3,83,61,593,9.72,6,4,1,12,0,0
24,16,16,0,1,0,0,0,5,17,3.4,0,131,94,1136,12.09,4,2,2,4,1,0
33,16,16,0,1,0,0,0,2,5,2.5,0,150,107,1023,9.56,6,2,1,6,0,0
29,16,16,0,0,0,0,0,0,0,0.0,0,144,90,1083,12.03,5,2,2,5,0,1
25,16,13,0,0,0,0,0,0,0,0.0,0,118,63,941,14.94,7,1,1,7,0,0
28,13,13,1,1,10,1,0,0,0,0.0,0,96,50,796,15.92,8,1,1,8,0,0
29,16,16,0,0,0,0,0,1,4,4.0,0,137,79,1032,13.06,5,1,0,5,0,0
29,13,13,0,0,0,0,0,218,824,3.78,9,21,8,60,7.5,0,3,2,9,0,0
22,15,10,0,0,0,0,0,0,0,0.0,0,53,36,478,13.28,8,1,1,8,0,0
30,16,13,0,0,0,0,0,12,57,4.75,0,159,98,1106,11.29,3,3,2,3,1,0
28,16,16,0,0,0,0,0,10,4,0.4,0,135,91,1077,11.84,4,2,1,4,1,0
36,14,9,0,0,0,0,0,0,0,0.0,0,93,53,548,10.34,7,1,1,7,0,0
25,16,13,0,0,0,0,0,193,774,4.01,5,45,34,236,6.94,1,2,0,6,0,0
30,16,16,0,0,0,0,0,5,31,6.2,0,116,72,1017,14.13,4,1,0,4,1,0
27,15,15,269,436,3023,17,6,95,580,6.11,6,0,0,0,0.0,0,4,2,6,1,1
25,15,15,357,560,3937,28,6,39,70,1.79,0,0,0,0,0.0,0,5,3,0,0,5
