26,16,16,0,0,0,0,0,392,1845,4.71,13,64,57,416,7.3,0,6,5,13,0,0
22,16,16,0,0,0,0,0,290,1361,4.69,8,105,83,854,10.29,3,0,0,11,0,0
28,16,14,0,0,0,0,0,280,1306,4.66,13,48,37,367,9.92,4,4,2,17,0,0
26,16,16,2,2,20,1,0,4,13,3.25,0,181,129,1698,13.16,13,2,2,14,1,0
29,16,16,0,0,0,0,0,266,1038,3.9,6,130,102,808,7.92,4,2,2,10,2,0
28,13,13,1,1,5,1,0,260,1246,4.79,8,59,38,327,8.61,5,2,2,13,0,0
24,16,16,0,0,0,0,0,246,1139,4.63,9,55,42,427,10.17,4,3,2,13,0,0
29,16,16,0,0,0,0,0,0,0,0.0,0,151,98,1519,15.5,13,0,0,13,0,0
27,16,16,0,0,0,0,0,0,0,0.0,0,184,111,1619,14.59,11,0,0,11,1,0
26,16,16,0,0,0,0,0,0,0,0.0,0,136,88,1320,15.0,16,1,0,16,0,0
25,15,10,0,0,0,0,0,0,0,0.0,0,131,82,1124,13.71,12,0,0,12,0,0
31,16,16,341,520,4381,38,5,43,269,6.26,2,0,0,0,0.0,0,12,2,2,0,1
28,15,15,0,0,0,0,0,206,1033,5.01,9,59,40,291,7.28,5,5,3,14,0,0
25,16,16,380,616,4761,40,16,64,273,4.27,3,0,0,0,0.0,0,13,6,3,0,0
29,16,14,0,0,0,0,0,235,1266,5.39,8,59,44,263,5.98,0,2,0,8,1,0
22,12,11,0,1,0,0,0,7,35,5.0,0,130,91,1305,14.34,12,1,1,12,0,0
24,16,16,0,0,0,0,0,11,37,3.36,0,127,91,1287,14.14,12,4,2,12,1,0
27,16,16,0,0,0,0,0,8,44,5.5,0,141,101,1404,13.9,9,1,0,9,1,0
25,15,15,0,0,0,0,0,1,1,1.0,0,163,104,1593,15.32,6,2,1,6,0,0
26,16,16,0,0,0,0,0,0,0,0.0,0,143,85,1318,15.51,10,0,0,10,0,0
23,16,16,0,0,0,0,0,216,1099,5.09,8,52,38,275,7.24,1,3,3,9,0,0
26,16,16,285,452,3475,20,7,118,849,7.19,6,1,1,17,17.0,0,13,0,6,0,1
22,16,8,0,0,0,0,0,222,1124,5.06,9,32,27,215,7.96,0,5,2,9,0,0
34,16,14,0,0,0,0,0,0,0,0.0,0,98,69,821,11.9,12,1,0,12,0,0
23,15,7,0,0,0,0,0,179,849,4.74,8,44,34,324,9.53,2,1,0,10,0,0
25,15,15,0,0,0,0,0,2,20,10.0,0,131,82,1345,16.4,7,3,1,7,0,0
28,16,13,0,0,0,0,0,0,0,0.0,0,125,85,889,10.46,10,2,2,10,0,0
21,15,15,0,0,0,0,0,0,0,0.0,0,122,68,1051,15.46,12,0,0,12,0,0
24,16,16,0,0,0,0,0,6,33,5.5,0,145,85,1133,13.33,10,1,0,10,0,0
26,16,16,0,0,0,0,0,312,1319,4.23,5,37,28,155,5.54,0,4,3,5,0,0
26,16,16,0,0,0,0,0,265,1074,4.05,8,26,17,155,9.12,0,2,0,8,0,0
38,16,16,395,597,4727,39,15,24,-24,-1.0,0,0,0,0,0.0,0,6,2,0,0,2
28,15,6,0,0,0,0,0,223,860,3.86,7,53,34,322,9.47,1,5,1,8,0,0
29,16,16,0,0,0,0,0,0,0,0.0,0,123,84,1008,12.0,6,1,0,6,0,0
32,16,16,408,608,4952,32,9,33,27,0.82,0,0,0,-6,0.0,0,9,5,0,0,3
25,13,9,0,0,0,0,0,226,964,4.27,9,36,29,145,5.0,0,3,1,9,0,0
27,16,15,0,0,0,0,0,0,0,0.0,0,128,90,916,10.18,6,0,0,6,2,0
35,16,16,456,659,4952,33,17,27,68,2.52,1,1,1,1,1.0,0,7,3,1,0,0
26,16,16,0,0,0,0,0,5,30,6.0,0,144,99,1331,13.44,4,1,0,4,0,0
26,16,12,0,0,0,0,0,0,0,0.0,0,92,51,774,15.18,8,0,0,8,0,0
29,13,13,0,0,0,0,0,0,0,0.0,0,128,71,1077,15.17,8,0,0,8,0,0
22,16,16,0,0,0,0,0,0,0,0.0,0,127,76,1210,15.92,6,2,1,6,0,0
23,16,15,0,0,0,0,0,0,0,0.0,0,145,73,1008,13.81,9,1,1,9,0,0
27,15,9,0,0,0,0,0,164,570,3.48,9,63,44,312,7.09,1,1,1,10,2,0
26,13,10,0,0,0,0,0,0,0,0.0,0,62,43,489,11.37,12,1,0,12,0,0
28,15,13,0,0,0,0,0,4,7,1.75,0,95,56,1169,20.88,6,0,0,6,0,0
31,16,16,0,0,0,0,0,255,1106,4.34,4,19,11,111,10.09,1,2,2,5,0,0
23,13,9,0,0,0,0,0,168,680,4.05,5,59,43,349,8.12,2,0,0,7,0,0
30,15,14,0,0,0,0,0,0,0,0.0,0,106,63,890,14.13,4,2,0,4,0,0
28,16,16,0,1,0,0,0,4,16,4.0,0,115,67,862,12.87,10,2,1,10,0,0
25,16,11,0,0,0,0,0,0,0,0.0,0,87,67,862,12.87,5,4,3,6,0,0
25,16,16,0,0,0,0,0,0,0,0.0,0,92,49,767,15.65,11,0,0,11,0,0
29,16,16,415,628,4694,28,14,29,145,5.0,0,0,0,0,0.0,0,5,2,0,0,1
35,16,16,0,0,0,0,0,0,0,0.0,0,134,79,1065,13.48,6,1,1,6,0,0
26,16,10,0,0,0,0,0,198,821,4.15,6,27,18,123,6.83,1,2,1,7,0,0
37,16,16,373,582,4109,33,9,36,57,1.58,0,0,0,0,0.0,0,6,3,0,0,0
34,16,16,0,1,0,0,0,1,4,4.0,0,130,83,1062,12.8,5,0,0,5,0,0
28,16,13,0,0,0,0,0,2,13,6.5,0,119,74,953,12.88,7,1,1,7,0,0
26,13,13,0,0,0,0,0,2,2,1.0,0,117,69,1041,15.09,6,3,2,6,0,0
26,16,16,392,590,4045,27,12,56,311,5.55,1,1,1,-4,-4.0,0,10,2,1,0,0
25,12,12,0,0,0,0,0,201,660,3.28,3,64,46,395,8.59,2,2,2,5,0,0
22,16,10,0,0,0,0,0,0,0,0.0,0,103,67,872,13.01,8,0,0,8,0,0
32,16,16,0,0,0,0,0,0,0,0.0,0,90,64,703,10.98,5,0,0,5,0,0
21,16,16,0,0,0,0,0,2,8,4.0,0,128,65,982,15.11,6,1,1,6,0,0
28,14,13,0,0,0,0,0,10,94,9.4,0,134,92,972,10.57,4,5,0,5,0,0
33,14,14,0,0,0,0,0,0,0,0.0,0,125,80,921,11.51,7,3,1,7,0,0
33,16,16,379,601,4410,30,14,12,31,2.58,1,0,0,0,0.0,0,7,4,1,0,0
22,16,7,0,0,0,0,0,217,721,3.32,7,37,18,130,7.22,0,1,0,7,0,0
32,16,16,0,0,0,0,0,0,0,0.0,0,91,66,761,11.53,3,2,1,3,1,0
33,14,9,0,1,0,0,0,141,525,3.72,2,90,66,501,7.59,1,5,0,3,1,0
27,15,15,0,0,0,0,0,0,0,0.0,0,115,74,962,13.0,5,0,0,5,0,0
31,15,15,0,0,0,0,0,190,707,3.72,6,27,20,148,7.4,0,0,0,6,0,0
27,13,8,0,0,0,0,0,175,809,4.62,3,31,25,181,7.24,1,3,1,4,0,0
34,15,15,304,435,3705,34,9,26,61,2.35,0,0,0,0,0.0,0,9,3,0,0,0
25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
33,16,16,379,570,4286,31,18,37,102,2.76,0,0,0,0,0.0,0,8,2,0,0,0
25,16,13,3,3,79,1,0,7,51,7.29,0,98,56,790,14.11,5,0,0,5,1,0
28,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
29,16,16,344,554,3986,27,12,39,70,1.79,2,0,0,0,0.0,0,6,0,2,0,0
31,15,15,370,561,3812,28,18,39,191,4.9,2,0,0,0,0.0,0,12,6,2,0,4
