27,16,16,2,3,20,2,0,348,1815,5.22,28,80,56,508,9.07,3,2,0,31,0,0
27,16,16,0,1,0,0,0,416,1789,4.3,17,66,41,410,10.0,2,2,0,19,0,0
23,16,16,0,0,0,0,0,346,1528,4.42,13,110,90,806,8.96,3,4,0,16,0,0
30,16,16,362,557,4397,31,9,23,36,1.57,4,0,0,0,0.0,0,2,0,4,0,2
23,16,16,0,0,0,0,0,312,1695,5.43,8,86,61,485,7.95,1,6,0,9,0,0
26,16,16,0,0,0,0,0,337,1494,4.43,13,42,31,222,7.16,3,7,0,16,0,0
27,15,14,0,0,0,0,0,240,1217,5.07,7,105,77,699,9.08,4,2,0,11,0,0
34,16,16,0,0,0,0,0,0,0,0.0,0,148,95,1366,14.38,12,1,0,12,0,0
31,16,16,0,0,0,0,0,327,1662,5.08,5,75,58,465,8.02,0,3,0,5,0,0
33,16,15,0,0,0,0,0,0,0,0.0,0,150,85,1180,13.88,13,0,0,13,1,0
26,16,16,204,388,2474,20,13,123,1039,8.45,2,1,1,1,1.0,0,9,0,2,0,0
27,16,16,356,554,4418,26,11,42,32,0.76,0,0,0,0,0.0,0,8,0,0,0,2
28,16,16,0,0,0,0,0,0,0,0.0,0,137,86,1310,15.23,9,1,0,9,1,0
21,16,1,0,0,0,0,0,166,941,5.67,13,62,46,436,9.48,2,1,0,16,0,0
29,16,16,370,588,4301,24,8,18,44,2.44,0,0,0,0,0.0,0,6,0,0,0,1
26,16,16,0,0,0,0,0,0,0,0.0,0,120,71,924,13.01,9,0,0,9,0,0
28,16,16,0,0,0,0,0,6,24,4.0,0,152,87,1369,15.74,7,1,0,7,0,0
31,16,16,0,0,0,0,0,7,16,2.29,0,173,92,1295,14.08,8,1,0,8,0,0
30,16,16,0,0,0,0,0,0,0,0.0,0,179,93,1188,12.77,10,2,0,10,0,0
25,16,15,0,1,0,0,0,0,0,0.0,0,137,82,1292,15.76,8,1,0,8,0,0
27,16,16,324,520,4035,28,13,26,37,1.42,0,0,0,0,0.0,0,15,0,0,0,0
21,16,8,0,1,0,0,1,155,565,3.65,6,121,88,742,8.43,2,2,0,9,0,0
27,14,14,0,0,0,0,0,8,61,7.63,1,139,83,1166,14.05,8,2,0,9,0,0
28,16,16,0,0,0,0,0,9,123,13.67,1,126,69,1084,15.71,8,0,0,9,0,0
27,16,15,0,0,0,0,0,341,1309,3.84,12,31,23,124,5.39,0,6,0,12,0,0
25,16,16,0,0,0,0,0,2,2,1.0,0,151,82,1310,15.98,7,2,0,7,0,0
29,14,13,0,0,0,0,0,3,6,2.0,0,132,90,1081,12.01,9,0,0,9,0,0
29,16,16,0,0,0,0,0,0,0,0.0,0,103,56,780,13.93,8,0,0,8,0,0
34,16,16,372,596,4208,21,22,34,156,4.59,2,0,0,0,0.0,0,11,0,2,0,0
29,15,15,0,0,0,0,0,0,0,0.0,0,116,63,988,15.68,10,2,0,10,0,0
30,15,15,0,0,0,0,0,0,0,0.0,0,104,73,900,12.33,5,1,0,5,1,0
28,13,13,0,0,0,0,0,0,0,0.0,0,112,63,956,15.17,10,1,0,10,0,0
29,16,16,319,516,3529,24,12,49,102,2.08,0,0,0,0,0.0,0,12,0,0,0,2
23,14,12,0,0,0,0,0,0,0,0.0,0,115,70,1038,14.83,8,0,0,8,0,0
27,16,9,0,0,0,0,0,245,1154,4.71,4,64,53,445,8.4,1,6,0,5,0,0
26,16,16,0,0,0,0,0,0,0,0.0,0,116,73,765,10.48,6,0,0,6,0,0
35,16,14,0,0,0,0,0,2,9,4.5,0,143,62,1057,17.05,7,0,0,7,0,0
23,16,0,0,0,0,0,0,226,1081,4.78,7,50,40,325,8.13,1,2,0,8,0,0
24,16,16,0,0,0,0,0,0,0,0.0,0,95,57,734,12.88,6,0,0,6,1,0
29,16,16,0,0,0,0,0,2,14,7.0,0,152,91,1098,12.07,6,1,0,6,0,0
26,16,16,0,0,0,0,0,5,28,5.6,0,152,83,1203,14.49,4,1,0,4,0,0
25,16,16,0,0,0,0,0,3,14,4.67,0,163,103,1147,11.14,5,1,0,5,0,0
27,15,15,0,0,0,0,0,303,1216,4.01,6,51,42,288,6.86,0,5,0,6,0,0
28,15,13,0,0,0,0,0,244,1057,4.33,10,36,30,198,6.6,0,3,0,11,0,0
29,16,14,0,0,0,0,0,0,0,0.0,0,146,98,1086,11.08,6,1,0,6,0,0
32,15,14,0,0,0,0,0,3,11,3.67,0,111,70,1047,14.96,6,0,0,6,0,0
23,16,16,0,0,0,0,0,0,0,0.0,0,120,89,875,9.83,3,1,0,3,0,0
26,15,15,0,0,0,0,0,0,0,0.0,0,115,66,623,9.44,7,0,0,7,0,0
23,16,1,0,0,0,0,0,135,654,4.84,14,32,23,196,8.52,2,0,0,16,0,0
29,14,14,0,0,0,0,0,266,1059,3.98,5,63,46,373,8.11,1,4,0,6,0,0
25,16,16,284,460,3388,22,9,48,49,1.02,0,0,0,0,0.0,0,8,0,0,0,1
25,16,15,0,0,0,0,0,3,24,8.0,1,88,46,816,17.74,8,0,0,9,0,0
27,16,16,0,0,0,0,0,314,1132,3.61,9,26,18,115,6.39,0,4,0,9,0,0
30,14,14,0,0,0,0,0,2,30,15.0,0,126,74,975,13.18,6,2,0,6,0,0
