Adrian Peterson,MIN,RB,26,12,12,0,0,0,0,0,208,970,4.66,12,24,18,139,7.72,1,1,0,13,0,0,189,205.9,212.4,196.9,40,8,31
Aaron Hernandez,NWE,TE,22,14,12,0,0,0,0,0,5,45,9.00,0,113,79,910,11.52,7,1,0,7,0,0,138,215.5,219.0,176.0,40,3,32
Michael Bush,OAK,RB,27,16,9,0,0,0,0,0,256,977,3.82,7,47,37,418,11.30,1,1,0,8,0,0,188,223.5,230.0,205.0,39,9,33
Darren Sproles,NOR,RB,28,16,4,0,0,0,0,0,87,603,6.93,2,111,86,710,8.26,7,1,0,10,0,0,187,276.3,282.8,233.3,39,10,34
A.J. Green*,CIN,WR,23,15,15,0,0,0,0,0,5,53,10.60,0,115,65,1057,16.26,7,1,0,7,0,0,153,217.0,220.5,184.5,37,14,35
Philip Rivers*,SDG,QB,30,16,16,366,582,4624,27,20,26,36,1.38,1,0,0,0,0,0,9,0,1,0,1,265,255.6,283.1,275.6,36,9,36
Laurent Robinson,DAL,WR,26,14,4,0,0,0,0,0,0,0,0,0,80,54,858,15.89,11,0,0,11,0,0,152,205.8,208.8,178.8,36,15,37
Steven Jackson,STL,RB,28,15,15,0,0,0,0,0,260,1145,4.40,5,58,42,333,7.93,1,2,0,6,0,0,184,223.8,230.8,202.8,35,11,38
Nate Washington,TEN,WR,28,16,15,0,0,0,0,0,2,5,2.50,1,121,74,1023,13.82,7,0,0,8,0,0,151,224.8,227.8,187.8,35,16,39
Frank Gore*,SFO,RB,28,16,15,0,0,0,0,0,282,1211,4.29,8,31,17,114,6.71,0,2,0,8,0,0,183,195.5,202.5,187.0,34,12,40
Julio Jones,ATL,WR,22,13,13,0,0,0,0,0,6,56,9.33,0,95,54,959,17.76,8,1,0,8,0,0,150,202.5,206.0,175.5,33,17,41
Greg Jennings*,GNB,WR,28,13,13,0,0,0,0,0,0,0,0,0,101,67,949,14.16,9,0,0,9,0,0,149,215.9,218.9,182.4,33,18,42
Tony Gonzalez*,ATL,TE,35,16,16,0,0,0,0,0,0,0,0,0,116,80,875,10.94,7,0,0,7,0,0,130,209.5,212.5,169.5,32,4,43
Reggie Bush,MIA,RB,26,15,15,0,0,0,0,0,216,1086,5.03,6,52,43,296,6.88,1,4,0,7,0,0,180,219.2,227.2,197.7,32,13,44
Dez Bryant,DAL,WR,23,15,13,0,0,0,0,0,1,5,5.00,0,103,63,928,14.73,9,3,0,9,0,0,147,207.3,211.8,175.8,31,19,45
Dwayne Bowe,KAN,WR,27,16,14,0,0,0,0,0,1,12,12.00,0,142,81,1159,14.31,5,1,0,5,0,0,147,227.1,230.6,186.6,31,20,46
Jermichael Finley,GNB,TE,24,16,13,0,0,0,0,0,0,0,0,0,92,55,767,13.95,8,0,0,8,0,0,127,179.7,182.7,152.2,29,5,47
Jason Witten,DAL,TE,29,16,16,0,0,0,0,0,0,0,0,0,117,79,942,11.92,5,1,0,5,0,0,124,202.2,205.7,162.7,27,6,48
Mark Sanchez,NYJ,QB,25,16,16,308,543,3474,26,18,37,103,2.78,6,0,0,0,0,0,10,0,6,0,0,255,243.3,272.3,261.3,26,10,49
Steve Johnson,BUF,WR,25,16,16,0,0,0,0,0,0,0,0,0,134,76,1004,13.21,7,0,0,7,0,0,142,218.4,221.4,180.4,26,21,50
Fred Jackson,BUF,RB,30,10,10,0,0,0,0,0,170,934,5.49,6,50,39,442,11.33,0,2,0,6,0,0,174,210.6,217.6,191.1,25,14,51
Matt Forte*,CHI,RB,26,12,12,0,1,0,0,0,203,997,4.91,3,76,52,490,9.42,1,2,0,4,0,0,173,222.7,229.7,196.7,24,15,52
Antonio Gates*,SDG,TE,31,13,13,0,0,0,0,0,0,0,0,0,88,64,778,12.16,7,0,0,7,0,0,120,183.8,186.8,151.8,22,7,53
Chris Johnson,TEN,RB,26,16,16,0,0,0,0,0,262,1047,4.00,4,79,57,418,7.33,0,3,0,4,0,0,171,224.5,232.0,196.0,22,16,54
Beanie Wells,ARI,RB,23,14,14,0,0,0,0,0,245,1047,4.27,10,16,10,52,5.20,0,4,0,10,0,0,170,175.9,180.9,170.9,21,17,55
Pierre Garcon,IND,WR,25,16,16,0,0,0,0,0,4,28,7.00,0,134,70,947,13.53,6,2,0,6,0,0,134,201.5,205.5,166.5,17,22,56
Vernon Davis,SFO,TE,27,16,16,0,0,0,0,0,2,-5,-2.50,0,95,67,792,11.82,6,3,0,6,0,0,115,178.7,183.2,145.2,17,8,57
Shonn Greene,NYJ,RB,26,16,15,0,0,0,0,0,253,1054,4.17,6,41,30,211,7.03,0,1,0,6,0,0,163,191.5,198.0,176.5,14,18,58
Torrey Smith,BAL,WR,22,16,14,0,0,0,0,0,4,39,9.75,0,95,50,841,16.82,7,1,0,7,0,0,130,179.0,182.5,154.0,14,23,59
Dustin Keller,NYJ,TE,27,16,12,0,0,0,0,0,0,0,0,0,115,65,815,12.54,5,1,0,5,0,0,112,175.5,179.0,143.0,14,9,60
Rashard Mendenhall,PIT,RB,24,15,15,0,0,0,0,0,228,928,4.07,9,28,18,154,8.56,0,1,0,9,0,0,162,179.2,185.7,170.2,14,19,61
Brent Celek,PHI,TE,26,16,16,0,0,0,0,0,0,0,0,0,98,62,811,13.08,5,0,0,5,0,0,111,173.1,176.1,142.1,14,10,62
Brandon Lloyd,2TM,WR,30,15,14,0,1,0,0,0,0,0,0,0,148,70,966,13.80,5,1,0,5,0,0,129,195.6,199.1,160.6,13,24,63
Michael Vick,PHI,QB,31,13,13,253,423,3303,18,14,76,589,7.75,1,0,0,0,0,0,10,0,1,0,0,241,231.0,256.0,245.0,12,11,64
Ahmad Bradshaw,NYG,RB,25,12,9,0,0,0,0,0,171,659,3.85,9,44,34,267,7.85,2,1,0,11,1,0,161,193.6,200.1,176.6,12,20,65
Antonio Brown*,PIT,WR,23,16,3,0,0,0,0,0,7,41,5.86,0,124,69,1108,16.06,2,0,0,3,0,0,127,201.9,204.9,167.4,11,25,66
Brandon Pettigrew,DET,TE,26,16,16,0,0,0,0,0,0,0,0,0,126,83,777,9.36,5,0,0,5,0,0,108,190.7,193.7,149.2,10,11,67
Jabar Gaffney,WAS,WR,31,16,15,0,0,0,0,0,0,0,0,0,114,68,947,13.93,5,1,0,5,0,0,125,191.7,195.2,157.7,9,26,68
Willis McGahee*,DEN,RB,30,15,14,0,0,0,0,0,249,1199,4.82,4,20,12,51,4.25,1,4,0,5,1,0,157,165.0,170.0,159.0,8,21,69
DeSean Jackson,PHI,WR,25,15,15,0,0,0,0,0,7,41,5.86,0,104,58,961,16.57,4,1,0,4,0,0,124,181.2,184.7,152.2,8,27,70
Darrius Heyward-Bey,OAK,WR,24,15,14,0,0,0,0,0,0,0,0,0,115,64,975,15.23,4,1,0,4,0,0,122,184.5,188.0,152.5,5,28,71
Reggie Wayne,IND,WR,33,16,16,0,0,0,0,0,0,0,0,0,132,75,960,12.80,4,0,0,4,0,0,120,195.0,198.0,157.5,4,29,72
Mike Tolbert,SDG,RB,26,15,1,0,0,0,0,0,121,490,4.05,8,79,54,433,8.02,2,2,0,10,0,0,152,204.3,211.3,177.3,4,22,73
Cedric Benson,CIN,RB,29,15,15,0,0,0,0,0,273,1067,3.91,6,22,15,82,5.47,0,5,0,6,0,0,151,160.9,166.4,153.4,2,23,74
Santonio Holmes,NYJ,WR,27,16,16,0,0,0,0,0,3,27,9.00,0,101,51,654,12.82,8,2,0,8,0,0,116,165.1,169.1,139.6,0,30,75
Marquis Johnson,STL,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76
Korey Hall,NOR,0,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77
Ryan Fitzpatrick,BUF,QB,29,16,16,353,569,3832,24,23,56,215,3.84,0,0,0,0,0,0,7,0,0,1,0,229,219.8,252.3,242.8,0,12,78
Ben Roethlisberger*,PIT,QB,29,15,15,324,513,4077,21,14,31,70,2.26,0,0,0,0,0,0,9,0,0,0,0,226,217.1,238.6,231.1,0,13,0
Josh Freeman,TAM,QB,23,15,15,346,551,3592,16,22,55,238,4.33,4,1,0,-4,0,0,9,0,4,0,2,225,206.1,238.6,228.1,0,14,0
Alex Smith,SFO,QB,27,16,16,273,445,3144,17,5,52,179,3.44,2,0,0,0,0,0,7,0,2,0,1,216,208.7,223.2,213.7,0,15,0
Joe Flacco,BAL,QB,26,16,16,312,542,3610,20,12,39,88,2.26,1,1,1,-8,-8.00,0,11,0,1,0,0,214,204.4,224.9,215.9,0,16,0
Andy Dalton*,CIN,QB,24,16,16,300,516,3398,20,13,37,152,4.11,1,1,0,0,0,0,5,0,1,0,0,213,206.1,227.6,219.1,0,18,0
Tim Tebow,DEN,QB,24,14,11,126,271,1729,12,6,122,660,5.41,6,0,0,0,0,0,14,0,6,2,0,213,197.2,216.2,203.2,0,17,0
Matt Hasselbeck,TEN,QB,36,16,16,319,518,3571,18,14,20,52,2.60,0,0,0,0,0,0,4,0,0,0,0,192,188.0,207.0,202.0,0,19,0
Tarvaris Jackson,SEA,QB,28,15,14,271,450,3091,14,13,40,108,2.70,1,0,0,0,0,0,9,0,1,0,0,172,161.4,184.9,174.4,0,20,0
Colt McCoy,CLE,QB,25,13,13,265,463,2733,14,11,61,212,3.48,0,1,1,-5,-5.00,0,11,0,0,0,0,166,154.0,176.5,164.5,0,22,0
Matt Moore,MIA,QB,27,13,12,210,347,2497,16,9,32,65,2.03,2,0,0,0,0,0,14,0,2,0,0,166,150.4,169.4,159.4,0,21,0
Matt Schaub,HOU,QB,30,10,10,178,292,2479,15,6,15,9,0.60,2,0,0,0,0,0,3,0,2,0,0,160,157.1,167.6,163.1,0,23,0
Rex Grossman,WAS,QB,31,13,13,265,458,3151,16,20,20,11,0.55,1,0,0,0,0,0,8,0,1,0,0,159,149.1,176.1,169.1,0,24,0
BenJarvus Green-Ellis,NWE,RB,26,16,6,0,0,0,0,0,181,667,3.69,11,13,9,159,17.67,0,0,0,11,0,0,149,157.6,163.6,153.1,0,24,0
Jonathan Stewart,CAR,RB,24,16,3,0,0,0,0,0,142,761,5.36,4,61,47,413,8.79,1,1,0,5,0,0,147,193.4,199.9,169.9,0,25,0
Jay Cutler,CHI,QB,28,10,10,182,314,2319,13,7,18,55,3.06,1,0,0,0,0,0,7,0,1,0,0,142,135.3,148.8,142.3,0,25,0
DeAngelo Williams,CAR,RB,28,16,14,0,0,0,0,0,155,836,5.39,7,25,16,135,8.44,0,0,0,7,0,0,139,155.1,161.1,147.1,0,26,0
Carson Palmer,OAK,QB,32,10,9,199,328,2753,13,16,16,20,1.25,1,0,0,0,0,0,2,0,1,0,0,138,136.1,156.1,152.1,0,26,0
Pierre Thomas,NOR,RB,27,16,7,0,0,0,0,0,110,562,5.11,5,59,50,425,8.50,1,2,0,6,0,0,137,182.7,189.7,157.7,0,27,0
Ben Tate,HOU,RB,23,15,2,0,0,0,0,0,175,942,5.38,4,19,13,98,7.54,0,4,0,4,0,0,128,137.0,142.0,130.5,0,28,0
Blaine Gabbert,JAX,QB,22,15,14,210,413,2214,12,11,48,98,2.04,0,0,0,0,0,0,14,0,0,0,0,124,110.4,131.4,121.4,0,27,0
LeGarrette Blount,TAM,RB,25,14,14,0,0,0,0,0,184,781,4.24,5,25,15,148,9.87,0,5,0,5,0,0,123,132.9,141.4,125.4,0,29,0
Christian Ponder,MIN,QB,23,11,10,158,291,1853,13,13,28,219,7.82,0,0,0,0,0,0,6,0,0,0,0,122,116.0,138.0,129.0,0,28,0
Roy Helu,WAS,RB,23,15,5,0,0,0,0,0,151,640,4.24,2,59,49,379,7.73,1,2,0,3,0,0,120,166.9,173.9,142.4,0,31,0
Brandon Jacobs,NYG,RB,29,14,6,0,0,0,0,0,152,571,3.76,7,23,15,128,8.53,1,3,0,8,1,0,120,131.9,139.4,124.4,0,32,0
DeMarco Murray,DAL,RB,23,13,7,0,0,0,0,0,164,897,5.47,2,35,26,183,7.04,0,1,0,2,0,0,120,145.0,151.5,132.0,0,30,0
C.J. Spiller,BUF,RB,24,16,11,0,0,0,0,0,107,561,5.24,4,54,39,269,6.90,2,2,0,6,0,0,119,156.0,163.0,136.5,0,33,0
Malcom Floyd,SDG,WR,30,12,9,0,0,0,0,0,0,0,0,0,70,43,856,19.91,5,0,0,5,0,0,116,158.6,161.6,137.1,0,32,0
Jeremy Maclin,PHI,WR,23,13,13,0,0,0,0,0,1,1,1.00,0,96,63,859,13.63,5,1,0,5,0,0,116,178.0,181.5,146.5,0,31,0
Lance Moore,NOR,WR,28,14,7,0,0,0,0,0,0,0,0,0,73,52,627,12.06,8,0,0,8,2,0,115,166.7,169.7,140.7,0,33,0
Michael Crabtree,SFO,WR,24,15,14,0,0,0,0,0,1,6,6.00,0,115,72,874,12.14,4,0,0,4,1,0,114,186.0,189.0,150.0,0,34,0
Plaxico Burress,NYJ,WR,34,16,13,0,0,0,0,0,0,0,0,0,96,45,612,13.60,8,0,0,8,0,0,109,154.2,157.2,131.7,0,36,0
Eric Decker,DEN,WR,24,16,13,0,1,0,0,0,1,1,1.00,0,96,44,612,13.91,8,1,0,9,0,0,109,158.3,161.8,136.3,0,35,0
Anquan Boldin,BAL,WR,31,14,14,0,0,0,0,0,0,0,0,0,106,57,887,15.56,3,1,0,3,0,0,107,162.7,166.2,134.2,0,37,0
Kevin Kolb,ARI,QB,27,9,9,146,253,1955,9,8,17,65,3.82,0,0,0,0,0,0,8,0,0,0,0,107,96.7,111.7,104.7,0,30,0
Darren McFadden,OAK,RB,24,7,7,0,0,0,0,0,113,614,5.43,4,23,19,154,8.11,1,1,0,5,0,0,107,124.8,131.3,115.3,0,34,0
John Skelton,ARI,QB,23,8,7,151,275,1913,11,14,28,128,4.57,0,0,0,0,0,0,4,0,0,0,0,107,101.3,123.3,115.3,0,29,0
James Jones,GNB,WR,27,16,0,0,0,0,0,0,0,0,0,0,55,38,635,16.71,7,1,0,7,0,0,106,142.5,146.0,123.5,0,39,0
Denarius Moore,OAK,WR,23,13,10,0,0,0,0,0,5,61,12.20,1,76,33,618,18.73,5,1,0,6,0,0,106,135.9,139.4,119.4,0,38,0
Doug Baldwin,SEA,WR,23,16,1,0,0,0,0,0,1,-2,-2.00,0,85,51,788,15.45,4,0,0,4,0,0,103,153.6,156.6,128.1,0,40,0
Donald Brown,IND,RB,24,16,2,0,0,0,0,0,134,645,4.81,5,19,16,86,5.38,0,0,0,5,0,0,103,119.1,122.1,111.1,0,35,0
Nate Burleson,DET,WR,30,16,11,0,0,0,0,0,11,85,7.73,0,110,73,757,10.37,3,1,0,3,0,0,102,174.2,177.7,137.7,0,41,0
Sam Bradford,STL,QB,24,10,10,191,357,2164,6,6,18,26,1.44,0,0,0,0,0,0,10,0,0,0,0,101,91.2,105.2,97.2,0,31,0
Ryan Grant,GNB,RB,29,15,14,0,0,0,0,0,134,559,4.17,2,24,19,268,14.11,1,2,0,3,0,0,101,117.7,124.7,108.2,0,36,0
Miles Austin,DAL,WR,27,10,10,0,0,0,0,0,2,3,1.50,0,73,43,579,13.47,7,1,0,7,0,0,100,142.2,145.7,120.7,0,43,0
Deion Branch,NWE,WR,32,15,15,0,0,0,0,0,0,0,0,0,90,51,702,13.76,5,0,0,5,0,0,100,151.2,154.2,125.7,0,44,0
Matt Cassel,KAN,QB,29,9,9,160,269,1713,10,9,25,99,3.96,0,1,1,-4,-4.00,0,5,0,0,0,0,100,96.0,110.5,104.5,0,32,0
Robert Meachem,NOR,WR,27,16,8,0,0,0,0,0,4,18,4.50,0,60,40,620,15.50,6,0,0,6,0,0,100,139.8,142.8,119.8,0,45,0
Titus Young,DET,WR,22,16,9,0,0,0,0,0,2,15,7.50,0,86,48,607,12.65,6,1,0,6,1,0,100,147.2,150.7,123.2,0,42,0
Early Doucet,ARI,WR,26,16,6,0,0,0,0,0,0,0,0,0,97,54,689,12.76,5,1,0,5,0,0,99,151.9,155.4,124.9,0,47,0
Jerome Simpson,CIN,WR,25,16,14,0,0,0,0,0,0,0,0,0,105,50,725,14.50,4,0,0,4,0,0,99,146.5,149.5,121.5,0,48,0
Mike Williams,TAM,WR,24,16,15,0,0,0,0,0,1,3,3.00,0,124,65,771,11.86,3,2,0,3,0,0,99,158.4,162.4,125.9,0,46,0
Fred Davis,WAS,TE,25,12,12,0,0,0,0,0,0,0,0,0,88,59,796,13.49,3,1,0,3,0,0,98,155.6,159.1,126.1,0,12,0
David Nelson,BUF,WR,25,16,13,0,0,0,0,0,0,0,0,0,97,61,658,10.79,5,0,0,5,0,0,98,156.8,159.8,126.3,0,49,0
Toby Gerhart,MIN,RB,24,16,5,0,0,0,0,0,109,531,4.87,1,28,23,190,8.26,3,1,0,4,0,0,96,118.1,124.6,106.6,0,37,0
Jermaine Gresham*,CIN,TE,23,14,13,0,0,0,0,0,0,0,0,0,92,56,596,10.64,6,1,0,6,0,0,96,150.6,154.1,122.6,0,13,0
Dexter McCluster,KAN,WR,22,16,4,0,0,0,0,0,114,516,4.53,1,64,46,328,7.13,1,4,0,2,0,0,96,138.4,146.4,115.4,0,50,0
Kevin Smith,DET,RB,25,7,4,0,0,0,0,0,72,356,4.94,4,28,22,179,8.14,3,1,0,7,0,0,96,116.5,123.0,105.5,0,38,0
Jared Cook,TEN,TE,24,16,5,0,0,0,0,0,0,0,0,0,81,49,759,15.49,3,2,0,3,0,0,94,140.9,144.9,116.4,0,15,0
Kellen Winslow,TAM,TE,28,16,15,0,0,0,0,0,0,0,0,0,123,75,763,10.17,2,2,0,2,2,0,94,165.3,169.3,127.8,0,14,0
Steve Breaston,KAN,WR,28,16,13,0,0,0,0,0,1,25,25.00,0,98,61,785,12.87,2,0,0,2,0,0,93,154.0,157.0,123.5,0,51,0
LaDainian Tomlinson,NYJ,RB,32,14,1,0,0,0,0,0,75,280,3.73,1,61,42,449,10.69,2,0,0,3,0,0,91,132.9,138.9,111.9,0,39,0
Peyton Hillis,CLE,RB,25,10,9,0,0,0,0,0,161,587,3.65,3,34,22,130,5.91,0,2,0,3,0,0,90,109.7,116.7,98.7,0,40,0
Kyle Orton,2TM,QB,29,9,8,150,252,1758,9,9,11,13,1.18,0,0,0,0,0,0,4,0,0,0,0,90,85.6,99.6,94.6,0,33,0
Damian Williams,TEN,WR,23,15,13,0,0,0,0,0,0,0,0,0,94,45,592,13.16,5,0,0,5,0,0,89,134.2,137.2,111.7,0,52,0
Jahvid Best,DET,RB,22,6,6,0,0,0,0,0,84,390,4.64,2,40,27,287,10.63,1,0,0,3,0,0,86,112.7,118.7,99.2,0,42,0
Owen Daniels,HOU,TE,29,15,15,0,0,0,0,0,0,0,0,0,85,54,677,12.54,3,0,0,3,0,0,86,139.7,142.7,112.7,0,16,0
Felix Jones,DAL,RB,24,12,8,0,0,0,0,0,127,575,4.53,1,45,33,221,6.70,0,5,0,1,0,0,86,113.6,122.1,97.1,0,43,0
Greg Olsen,CAR,RB,26,16,13,0,0,0,0,0,0,0,0,0,89,45,540,12.00,5,1,0,5,1,0,86,130.0,133.5,107.5,0,41,0
Jason Campbell,OAK,QB,30,6,6,100,165,1170,6,4,18,60,3.33,2,0,0,0,0,0,3,0,2,0,0,85,77.8,86.3,81.8,0,34,0
Johnny Knox,CHI,WR,25,14,11,0,0,0,0,0,0,0,0,0,69,37,727,19.65,2,1,0,2,0,0,85,120.7,124.2,102.2,0,53,0
James Starks,GNB,RB,25,13,2,0,0,0,0,0,133,578,4.35,1,37,29,216,7.45,0,2,0,1,0,0,85,112.4,119.4,97.9,0,44,0
Jake Ballard,NYG,TE,24,14,13,0,0,0,0,0,0,0,0,0,61,38,604,15.89,4,0,0,4,0,0,84,122.4,125.4,103.4,0,17,0
Greg Little,CLE,WR,22,16,12,0,0,0,0,0,3,15,5.00,0,119,61,709,11.62,2,0,0,2,0,0,84,145.4,148.4,114.9,0,54,0
Marion Barber,CHI,RB,28,11,1,0,0,0,0,0,114,422,3.70,6,9,5,50,10.00,0,1,0,6,0,0,83,87.2,90.7,84.7,0,45,0
Ed Dickson,BAL,TE,24,16,16,0,0,0,0,0,0,0,0,0,89,54,528,9.78,5,0,0,5,0,0,83,136.8,139.8,109.8,0,18,0
Mark Ingram,NOR,RB,22,10,4,0,0,0,0,0,122,474,3.89,5,13,11,46,4.18,0,1,0,5,0,0,82,92.0,95.5,86.5,0,46,0
Santana Moss,WAS,WR,32,12,12,0,0,0,0,0,0,0,0,0,95,46,584,12.70,4,0,0,4,0,0,82,128.4,131.4,105.4,0,55,0
Donald Driver,GNB,WR,36,16,15,0,0,0,0,0,0,0,0,0,56,37,445,12.03,6,0,0,6,0,0,81,117.5,120.5,99.0,0,56,0
Curtis Painter,IND,QB,26,9,8,132,243,1541,6,9,17,107,6.29,0,0,0,0,0,0,5,0,0,0,0,80,73.3,90.8,82.3,0,35,0
Demaryius Thomas,DEN,WR,24,11,5,0,1,0,0,0,1,5,5.00,0,70,32,551,17.22,4,0,0,4,0,0,80,111.6,114.6,95.6,0,57,0
Jackie Battle,KAN,RB,28,15,4,0,0,0,0,0,149,597,4.01,2,13,9,68,7.56,0,0,0,2,0,0,79,87.5,90.5,83.0,0,48,0
Kendall Hunter,SFO,RB,23,16,1,0,0,0,0,0,112,473,4.22,2,26,16,195,12.19,0,1,0,2,0,0,79,93.8,100.3,85.8,0,47,0
Brandon LaFell,CAR,WR,25,16,6,0,0,0,0,0,0,0,0,0,56,36,613,17.03,3,0,0,3,0,0,79,115.3,118.3,97.3,0,58,0
Josh Cribbs,CLE,RB,28,16,7,0,0,0,0,0,7,25,3.57,0,67,41,518,12.63,4,3,0,5,0,0,78,122.3,126.8,101.8,0,49,0
Mario Manningham,NYG,WR,25,12,10,0,0,0,0,0,0,0,0,0,77,39,523,13.41,4,0,0,4,0,0,76,115.3,118.3,95.8,0,59,0
Heath Miller,PIT,TE,29,16,16,0,0,0,0,0,1,6,6.00,0,74,51,631,12.37,2,1,0,2,0,0,76,125.7,129.2,100.2,0,19,0
Dezmon Briscoe,TAM,WR,22,16,2,0,0,0,0,0,0,0,0,0,51,35,387,11.06,6,0,0,6,0,0,75,109.7,112.7,92.2,0,60,0
Scott Chandler,BUF,TE,26,14,9,0,0,0,0,0,0,0,0,0,46,38,389,10.24,6,1,0,6,0,0,75,111.9,115.4,92.9,0,21,0
Anthony Fasano,MIA,TE,27,15,15,0,0,0,0,0,0,0,0,0,54,32,451,14.09,5,0,0,5,0,0,75,107.1,110.1,91.1,0,20,0
Jason Avant,PHI,RB,28,16,7,0,0,0,0,0,0,0,0,0,81,52,679,13.06,1,2,0,1,0,0,74,123.9,127.9,97.9,0,50,0
