Marion Barber*,DAL,RB,24,16,0,0,0,0,0,0,204,975,4.78,10,54,44,282,6.41,2,3,0,12,0,0,198,238.7,246.2,216.7,65,7,19
Kellen Winslow*,CLE,TE,24,16,14,0,0,0,0,0,0,0,0,0,148,82,1106,13.49,5,2,0,5,1,0,143,222.6,226.6,181.6,64,4,20
Marques Colston,NOR,WR,24,16,14,0,0,0,0,0,0,0,0,0,143,98,1202,12.27,11,1,0,11,0,0,186,283.2,286.7,234.2,64,8,21
Peyton Manning*,IND,QB,31,16,16,337,515,4040,31,14,20,-5,-0.25,3,0,0,0,0,0,6,0,3,0,1,277,271.1,291.1,285.1,59,3,22
Willis McGahee*,BAL,RB,26,15,15,0,0,0,0,0,294,1207,4.11,7,49,43,231,5.37,1,4,0,8,0,0,192,230.8,238.8,209.3,59,8,23
Brandon Marshall,DEN,WR,23,16,16,0,0,0,0,0,5,57,11.40,0,170,102,1325,12.99,7,3,0,7,0,0,180,279.2,283.7,228.2,58,9,24
Frank Gore,SFO,RB,24,15,15,0,0,0,0,0,260,1102,4.24,5,69,53,436,8.23,1,4,0,6,0,0,190,238.8,246.8,212.3,57,9,25
Plaxico Burress,NYG,WR,30,16,16,0,0,0,0,0,0,0,0,0,141,70,1025,14.64,12,0,0,12,0,0,175,244.5,247.5,209.5,52,10,26
Dallas Clark,IND,TE,28,15,15,0,0,0,0,0,2,29,14.50,0,101,58,616,10.62,11,0,0,11,0,0,131,188.5,191.5,159.5,52,5,27
Edgerrin James,ARI,RB,29,16,16,0,0,0,0,0,324,1222,3.77,7,39,24,204,8.50,0,5,0,7,0,0,185,203.6,212.1,191.6,52,10,28
Chris Cooley*,WAS,TE,25,16,16,0,0,0,0,0,0,0,0,0,110,66,786,11.91,8,1,0,8,1,0,129,193.6,197.1,160.6,50,6,29
Earnest Graham,TAM,RB,27,15,10,0,0,0,0,0,222,898,4.05,10,69,49,324,6.61,0,1,0,10,0,0,182,230.2,236.7,205.7,49,11,30
Ben Roethlisberger*,PIT,QB,25,15,15,264,404,3154,32,11,35,204,5.83,2,0,0,0,0,0,9,0,2,0,1,267,257.6,279.1,268.6,48,4,31
Drew Brees,NOR,QB,28,16,16,440,652,4423,28,18,23,52,2.26,1,2,2,10,5.00,0,9,0,1,0,0,265,258.1,283.6,275.1,47,5,32
Wes Welker,NWE,WR,26,16,13,0,0,0,0,0,4,34,8.50,0,145,112,1175,10.49,8,3,0,8,0,0,169,277.9,282.4,221.9,47,11,33
Marshawn Lynch,BUF,RB,21,13,13,1,1,8,1,0,280,1115,3.98,7,26,18,184,10.22,0,2,0,7,1,0,178,194.2,201.2,185.2,45,12,34
Greg Jennings,GNB,WR,24,13,13,0,0,0,0,0,0,0,0,0,84,53,920,17.36,12,1,0,12,0,0,164,216.0,219.5,189.5,42,12,35
Torry Holt*,STL,WR,31,16,16,0,0,0,0,0,0,0,0,0,149,93,1189,12.78,7,2,0,7,1,0,163,253.9,257.9,207.4,41,13,36
Matt Hasselbeck*,SEA,QB,32,16,16,352,562,3966,28,12,39,89,2.28,0,0,0,0,0,0,9,0,0,0,1,258,248.5,268.0,260.5,39,6,37
Maurice Jones-Drew,JAX,RB,22,15,0,0,0,0,0,0,167,768,4.60,9,55,40,407,10.18,0,2,0,10,0,0,172,215.5,222.5,195.5,38,13,38
Derek Anderson*,CLE,QB,24,16,15,298,527,3787,29,19,32,70,2.19,3,0,0,0,0,0,5,0,3,0,1,256,251.5,276.0,270.5,38,7,39
Steven Jackson,STL,RB,24,12,12,1,1,2,1,0,237,1002,4.23,5,52,38,271,7.13,1,5,0,6,0,0,167,200.4,208.9,181.4,34,14,40
Roddy White,ATL,WR,26,16,15,0,0,0,0,0,1,-2,-2.00,0,137,83,1202,14.48,6,3,0,6,0,0,156,236.0,240.5,194.5,34,14,41
LenDale White,TEN,RB,23,16,16,0,0,0,0,0,303,1110,3.66,7,31,20,114,5.70,0,5,0,7,0,0,164,179.4,187.9,169.4,31,15,42
Brett Favre*,GNB,QB,38,16,16,356,535,4155,28,15,29,12,0.41,0,0,0,0,0,0,9,0,0,0,0,249,240.4,262.9,255.4,31,8,43
Bobby Engram,SEA,WR,34,16,13,0,0,0,0,0,0,0,0,0,134,94,1147,12.20,6,1,0,6,0,0,151,243.7,247.2,196.7,29,15,44
Willie Parker*,PIT,RB,27,15,15,0,1,0,0,0,321,1316,4.10,2,31,23,164,7.13,0,4,0,2,0,0,160,179.0,187.0,167.5,27,16,45
Steve Smith,CAR,WR,28,15,15,0,0,0,0,0,9,66,7.33,0,148,87,1002,11.52,7,1,0,7,0,0,149,234.8,238.3,191.3,27,16,46
Ryan Grant,GNB,RB,25,15,7,0,0,0,0,0,188,956,5.09,8,37,30,145,4.83,0,1,0,8,0,0,158,187.1,193.6,172.1,25,17,47
Kevin Curtis,PHI,WR,29,16,16,0,0,0,0,0,0,0,0,0,135,77,1110,14.42,6,0,0,8,0,0,147,224.0,239.0,197.5,25,17,48
Santonio Holmes,PIT,WR,23,13,13,0,0,0,0,0,5,17,3.40,0,85,52,942,18.12,8,2,0,8,1,0,146,195.9,199.9,169.9,24,18,49
Fred Taylor*,JAX,RB,31,15,15,0,0,0,0,0,223,1202,5.39,5,14,9,58,6.44,0,2,0,5,0,0,156,163.0,167.0,158.5,23,18,50
Kenny Watson,CIN,RB,29,16,5,0,0,0,0,0,178,763,4.29,7,67,52,374,7.19,0,3,0,7,0,0,156,204.7,212.2,178.7,23,19,51
Chester Taylor,MIN,RB,28,14,8,0,1,0,0,0,157,844,5.38,7,43,29,281,9.69,0,5,0,7,0,0,155,178.5,187.0,164.0,21,20,52
Brandon Jacobs,NYG,RB,25,11,9,0,0,0,0,0,202,1009,5.00,4,38,23,174,7.57,2,5,0,6,0,0,154,172.3,180.8,160.8,21,21,53
Heath Miller,PIT,TE,25,16,16,0,0,0,0,0,0,0,0,0,61,47,566,12.04,7,0,0,7,0,0,99,145.6,148.6,122.1,20,7,54
Reggie Bush,NOR,WR,22,12,10,0,0,0,0,0,157,581,3.70,4,98,73,417,5.71,2,8,0,6,3,0,142,206.8,216.8,170.3,20,19,55
Anquan Boldin,ARI,WR,27,12,11,0,0,0,0,0,1,14,14.00,0,99,71,853,12.01,9,2,0,9,0,0,141,209.7,213.7,174.2,19,20,56
Derrick Mason,BAL,WR,33,16,16,0,0,0,0,0,0,0,0,0,164,103,1087,10.55,5,1,0,5,0,0,139,240.7,244.2,189.2,17,21,57
Owen Daniels,HOU,TE,25,16,16,0,0,0,0,0,0,0,0,0,94,63,768,12.19,3,4,0,3,0,0,95,153.8,158.8,122.3,16,8,58
Joey Galloway,TAM,WR,36,15,15,0,0,0,0,0,1,1,1.00,0,98,57,1014,17.79,6,0,0,6,0,0,138,194.5,197.5,166.0,15,22,59
Donald Lee,GNB,TE,27,15,12,0,0,0,0,0,0,0,0,0,63,48,575,11.98,6,1,0,6,0,0,94,140.5,144.0,116.5,15,9,60
Thomas Jones,NYJ,RB,29,16,14,0,0,0,0,0,310,1119,3.61,1,34,28,217,7.75,1,2,0,2,0,0,146,171.6,178.6,157.6,13,22,61
Carson Palmer,CIN,QB,28,16,16,373,575,4131,26,20,24,10,0.42,0,0,0,0,0,0,5,0,0,0,0,230,225.2,250.7,245.2,12,9,62
Andre Johnson,HOU,WR,26,9,9,0,0,0,0,0,0,0,0,0,86,60,851,14.18,8,1,0,8,0,0,133,192.1,195.6,162.1,11,23,63
Justin Fargas,OAK,RB,27,14,7,0,0,0,0,0,222,1009,4.55,4,32,23,188,8.17,0,3,0,4,0,0,144,163.7,171.2,152.2,11,23,64
Shaun McDonald,DET,WR,26,16,7,0,0,0,0,0,4,2,0.50,0,127,79,943,11.94,6,3,0,6,0,0,131,206.5,211.0,167.0,8,24,65
Dwayne Bowe,KAN,WR,23,16,15,0,0,0,0,0,0,0,0,0,116,70,995,14.21,5,0,0,5,0,0,130,199.5,202.5,164.5,7,25,66
Jerricho Cotchery,NYJ,WR,25,15,15,0,0,0,0,0,5,38,7.60,0,127,82,1130,13.78,2,1,0,2,0,0,129,209.8,213.3,168.8,7,26,67
Tony Scheffler,DEN,TE,24,16,7,0,0,0,0,0,0,0,0,0,65,49,549,11.20,5,1,0,5,0,0,85,132.9,136.4,108.4,6,10,68
Bernard Berrian,CHI,WR,27,16,15,0,0,0,0,0,0,0,0,0,128,71,951,13.39,5,1,0,5,0,0,125,195.1,198.6,159.6,3,27,69
Jeremy Shockey,NYG,TE,27,14,14,0,0,0,0,0,1,6,6.00,0,93,57,619,10.86,3,0,0,3,0,0,81,137.5,140.5,109.0,2,11,70
Nate Burleson,SEA,WR,26,16,12,0,0,0,0,0,2,4,2.00,0,96,50,694,13.88,9,3,0,11,0,0,124,182.8,187.3,157.8,2,28,71
Reggie Williams,JAX,WR,24,15,6,0,0,0,0,0,1,8,8.00,0,60,38,629,16.55,10,3,0,10,0,0,124,158.7,163.2,139.7,2,29,72
Reagan Maui'a,MIA,0,23,16,9,0,0,0,0,0,4,5,1.25,0,3,2,5,2.50,0,1,0,0,0,0,1,2.0,2.5,1.0,1,1,73
Donovan McNabb,PHI,QB,31,14,14,291,473,3324,19,7,50,236,4.72,0,0,0,0,0,0,9,0,0,0,0,219,209.6,227.1,216.6,0,10,74
Jay Cutler,DEN,QB,24,16,16,297,467,3497,20,14,44,205,4.66,1,0,0,0,0,0,11,0,1,0,0,218,207.4,232.9,221.4,0,11,75
Desmond Clark,CHI,TE,30,16,16,0,0,0,0,0,0,0,0,0,67,44,545,12.39,4,1,0,4,0,0,79,121.5,125.0,99.5,0,12,76
Fred McCrary,SEA,0,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77
Laurence Maroney,NWE,RB,22,13,6,0,0,0,0,0,185,835,4.51,6,8,4,116,29.00,0,0,0,6,1,0,133,137.1,143.1,135.1,0,24,78
Kurt Warner,ARI,QB,36,14,11,281,451,3417,27,17,17,15,0.88,1,0,0,0,0,0,12,0,1,0,0,218,206.2,232.2,223.2,0,12,0
Jon Kitna,DET,QB,35,16,16,355,561,4068,18,20,25,63,2.52,0,1,1,9,9.00,0,17,0,0,0,0,202,185.9,217.4,205.4,0,13,0
Eli Manning,NYG,QB,26,16,16,297,529,3336,23,20,29,69,2.38,1,0,0,0,0,0,13,0,1,0,0,198,185.3,214.8,205.3,0,14,0
David Garrard,JAX,QB,29,12,12,208,325,2509,18,3,49,185,3.78,1,0,0,0,0,0,3,0,1,1,0,193,189.9,200.4,192.9,0,15,0
Philip Rivers,SDG,QB,26,16,16,277,460,3152,21,15,29,33,1.14,1,0,0,0,0,0,11,0,1,0,0,189,178.4,201.9,193.4,0,16,0
Jason Campbell,WAS,QB,26,13,13,250,417,2700,12,11,36,185,5.14,1,0,0,0,0,0,13,0,1,0,2,163,149.5,173.0,160.5,0,17,0
Vince Young,TEN,QB,24,15,15,238,382,2546,9,17,93,395,4.25,3,0,0,0,0,0,10,0,3,0,0,161,151.3,179.3,168.3,0,18,0
Jeff Garcia*,TAM,QB,37,13,13,209,327,2440,13,4,35,116,3.31,1,0,0,0,0,0,4,0,1,0,0,159,155.2,167.2,159.2,0,19,0
Tarvaris Jackson,MIN,QB,24,12,12,171,294,1911,9,12,54,260,4.81,3,0,0,0,0,0,5,0,3,2,0,136,131.4,151.9,143.4,0,20,0
Ronnie Brown,MIA,RB,26,7,7,0,0,0,0,0,119,602,5.06,4,46,39,389,9.97,1,0,0,5,1,0,131,170.1,176.1,150.6,0,25,0
DeShaun Foster,CAR,RB,27,16,16,0,0,0,0,0,247,876,3.55,3,36,25,182,7.28,1,7,0,4,0,0,130,147.8,157.3,135.3,0,26,0
Kevin Jones,DET,RB,25,13,10,0,0,0,0,0,153,581,3.80,8,44,32,197,6.16,0,2,0,8,0,0,126,155.8,162.8,139.8,0,27,0
Ron Dayne,HOU,RB,29,13,8,0,0,0,0,0,194,773,3.98,6,26,17,112,6.59,0,1,0,6,0,0,125,140.5,147.0,132.0,0,28,0
Chris Chambers,2TM,WR,29,16,12,0,0,0,0,0,3,12,4.00,0,129,66,970,14.70,4,1,0,4,0,0,122,187.2,190.7,154.2,0,30,0
Warrick Dunn,ATL,RB,32,16,15,0,0,0,0,0,227,720,3.17,4,59,37,238,6.43,0,2,0,4,0,0,120,154.8,161.8,136.3,0,29,0
DeAngelo Williams,CAR,RB,24,16,0,0,0,0,0,0,144,717,4.98,4,38,23,175,7.61,1,1,0,5,0,0,119,141.2,147.7,129.7,0,30,0
Hines Ward,PIT,WR,31,13,13,0,0,0,0,0,3,11,3.67,0,113,71,732,10.31,7,0,0,7,1,0,118,189.3,192.3,153.8,0,31,0
Donald Driver*,GNB,WR,32,15,14,0,0,0,0,0,2,4,2.00,0,122,82,1048,12.78,2,1,0,2,0,0,117,198.2,201.7,157.2,0,32,0
Cleo Lemon,MIA,QB,28,9,7,173,309,1773,6,6,31,102,3.29,4,0,0,0,0,0,7,0,4,0,0,117,110.1,125.6,116.1,0,21,0
Sage Rosenfels,HOU,QB,29,9,5,154,240,1684,15,12,21,51,2.43,1,0,0,0,0,0,4,0,1,0,1,116,112.5,129.5,124.5,0,22,0
Lee Evans,BUF,WR,26,16,16,0,0,0,0,0,0,0,0,0,113,55,849,15.44,5,0,0,5,0,0,115,169.9,172.9,142.4,0,33,0
Adrian Peterson,CHI,RB,28,16,5,1,1,9,1,0,151,510,3.38,3,65,51,420,8.24,0,3,0,3,0,0,115,163.4,170.9,137.9,0,31,0
Maurice Morris,SEA,RB,28,14,6,0,0,0,0,0,140,628,4.49,4,32,23,213,9.26,1,1,0,5,0,0,114,136.1,142.6,124.6,0,32,0
Roy Williams,DET,WR,26,12,12,0,0,0,0,0,2,1,0.50,0,105,64,838,13.09,5,2,0,5,0,0,114,175.9,179.9,143.9,0,34,0
Matt Schaub,HOU,QB,26,11,11,192,289,2241,9,9,17,52,3.06,0,0,0,0,0,0,7,0,0,0,0,113,105.8,121.3,114.8,0,23,0
Patrick Crayton,DAL,WR,28,15,13,0,0,0,0,0,0,0,0,0,81,50,697,13.94,7,2,0,7,0,0,112,159.7,163.7,134.7,0,35,0
Marc Bulger,STL,QB,30,12,12,221,378,2392,11,15,9,13,1.44,0,0,0,0,0,0,6,0,0,0,0,111,105.0,126.0,120.0,0,24,0
Calvin Johnson,DET,WR,22,15,10,0,0,0,0,0,4,52,13.00,1,93,48,756,15.75,4,1,0,5,0,0,111,157.8,161.3,133.8,0,36,0
Najeh Davenport,PIT,RB,28,15,1,0,0,0,0,0,107,499,4.66,5,27,18,184,10.22,2,1,0,7,0,0,110,127.3,133.8,118.3,0,33,0
Shaun Alexander,SEA,RB,30,13,10,0,0,0,0,0,207,716,3.46,4,25,14,76,5.43,1,2,0,5,0,0,109,121.2,125.2,114.2,0,34,0
Damon Huard,KAN,QB,34,11,10,206,332,2257,11,13,9,-1,-0.11,0,0,0,0,0,0,5,0,0,0,0,108,103.2,121.7,116.2,0,25,0
Jerry Porter,OAK,WR,29,16,16,0,0,0,0,0,0,0,0,0,102,44,705,16.02,6,0,0,6,0,0,107,150.5,153.5,128.5,0,38,0
Kevin Walter,HOU,WR,26,16,15,0,0,0,0,0,5,30,6.00,0,106,65,800,12.31,4,0,0,5,0,0,107,172.0,181.0,145.5,0,37,0
Reggie Brown,PHI,WR,26,16,14,0,0,0,0,0,5,36,7.20,0,111,61,780,12.79,4,1,0,4,0,0,106,165.6,169.1,135.1,0,39,0
Cedric Benson,CHI,RB,25,11,11,0,0,0,0,0,196,674,3.44,4,27,17,123,7.24,0,3,0,4,0,0,104,117.7,125.2,109.2,0,35,0
Joey Harrington,ATL,QB,29,12,10,215,348,2215,7,8,14,33,2.36,0,1,1,4,4.00,0,0,0,0,0,0,104,105.3,116.3,112.8,0,26,0
Chad Pennington,NYJ,QB,31,9,8,179,260,1765,10,9,20,32,1.60,1,0,0,0,0,0,5,0,1,0,1,104,98.8,113.3,107.8,0,27,0
Derrick Ward,NYG,RB,27,8,5,0,0,0,0,0,125,602,4.82,3,40,26,179,6.88,1,2,0,4,0,0,102,126.1,133.1,113.1,0,36,0
Selvin Young,DEN,RB,24,15,8,0,0,0,0,0,140,729,5.21,1,43,35,231,6.60,0,2,0,1,0,0,102,135.0,142.0,117.5,0,37,0
Laveranues Coles,NYJ,WR,30,12,10,0,0,0,0,0,0,0,0,0,89,55,646,11.75,6,0,0,6,0,0,101,155.6,158.6,128.1,0,40,0
Ronald Curry,OAK,WR,28,16,13,0,1,0,0,0,1,1,1.00,0,97,55,717,13.04,4,0,0,4,2,0,100,154.8,157.8,127.3,0,42,0
Travis Henry,DEN,RB,29,12,7,0,0,0,0,0,167,691,4.14,4,14,7,65,9.29,0,3,0,4,0,0,100,103.6,108.1,100.1,0,38,0
Santana Moss,WAS,WR,28,14,14,0,0,0,0,0,3,13,4.33,0,115,61,808,13.25,3,2,0,3,0,0,100,159.1,163.1,128.6,0,41,0
Larry Johnson,KAN,RB,28,8,8,0,1,0,0,0,158,559,3.54,3,41,30,186,6.20,1,1,0,4,0,0,99,127.5,134.0,112.5,0,39,0
LaMont Jordan,OAK,RB,29,12,7,0,0,0,0,0,144,549,3.81,3,34,28,247,8.82,0,0,0,3,0,0,98,125.6,131.6,111.6,0,40,0
Isaac Bruce,STL,WR,35,14,12,0,0,0,0,0,2,-4,-2.00,0,101,55,733,13.33,4,0,0,4,0,0,97,151.9,154.9,124.4,0,43,0
David Patten,NOR,WR,33,16,5,0,0,0,0,0,2,-5,-2.50,0,87,54,792,14.67,3,2,0,3,0,0,97,148.7,152.7,121.7,0,44,0
Arnaz Battle,SFO,WR,27,16,15,0,0,0,0,0,4,4,1.00,1,104,50,600,12.00,5,3,0,6,0,0,96,143.4,147.9,118.4,0,45,0
Aaron Stecker,NOR,RB,32,16,6,0,0,0,0,0,115,448,3.90,5,43,36,211,5.86,0,1,0,5,0,0,96,130.9,137.4,112.9,0,41,0
Kyle Boller,BAL,QB,26,12,8,168,275,1743,9,10,19,89,4.68,0,1,0,0,0,0,5,0,0,0,0,95,89.6,105.1,99.6,0,28,0
Jerious Norwood,ATL,RB,24,15,2,0,0,0,0,0,103,613,5.95,1,39,28,277,9.89,0,0,0,1,0,0,95,123.0,129.0,109.0,0,42,0
Amani Toomer,NYG,WR,33,16,15,0,0,0,0,0,0,0,0,0,104,59,760,12.88,3,0,0,3,0,0,94,153.0,156.0,123.5,0,47,0
Roydell Williams,TEN,WR,26,16,14,0,0,0,0,0,2,-17,-8.50,0,93,55,719,13.07,4,0,0,4,0,0,94,149.2,152.2,121.7,0,46,0
Brandon Stokley,DEN,WR,31,13,9,0,0,0,0,0,1,-6,-6.00,0,71,40,635,15.88,5,0,0,5,0,0,93,132.9,135.9,112.9,0,48,0
Brian Griese,CHI,QB,32,7,6,161,262,1803,10,12,13,28,2.15,0,0,0,0,0,0,6,0,0,0,0,91,84.9,102.9,96.9,0,29,0
Julius Jones,DAL,RB,26,16,16,0,0,0,0,0,164,588,3.59,2,26,23,203,8.83,0,0,0,2,0,0,91,114.1,120.1,102.6,0,43,0
Deion Branch,SEA,WR,28,11,11,0,0,0,0,0,0,0,0,0,85,49,661,13.49,4,0,0,4,0,0,90,139.1,142.1,114.6,0,49,0
Chris Brown,TEN,RB,26,12,1,0,0,0,0,0,102,462,4.53,5,21,19,128,6.74,0,1,0,5,0,0,89,107.0,113.5,97.5,0,44,0
Donte' Stallworth,NWE,WR,27,16,9,0,0,0,0,0,1,12,12.00,0,75,46,697,15.15,3,0,0,3,0,0,89,134.9,137.9,111.9,0,50,0
Justin Gage,TEN,WR,26,16,8,0,0,0,0,0,0,0,0,0,85,55,750,13.64,2,1,0,2,0,0,87,141.0,144.5,113.5,0,51,0
Rudi Johnson,CIN,RB,28,11,9,0,0,0,0,0,170,497,2.92,3,15,13,110,8.46,1,3,0,4,1,0,87,96.7,104.2,90.2,0,45,0
Dennis Northcutt,JAX,WR,30,15,11,0,0,0,0,0,6,27,4.50,0,73,44,601,13.66,4,1,0,4,0,0,87,129.8,133.3,107.8,0,52,0
Daunte Culpepper,OAK,QB,30,7,6,108,186,1331,5,5,20,40,2.00,3,0,0,0,0,0,9,0,3,0,0,85,76.2,88.7,81.2,0,30,0
Kenton Keith,IND,RB,27,16,1,0,0,0,0,0,121,533,4.40,3,23,13,77,5.92,1,1,0,4,0,0,85,97.0,100.5,90.5,0,46,0
Trent Edwards,BUF,QB,24,10,9,151,269,1630,7,8,14,49,3.50,0,0,0,0,0,0,4,0,0,0,0,82,78.1,91.1,86.1,0,31,0
Bobby Wade,MIN,WR,26,16,12,0,0,0,0,0,1,-9,-9.00,0,84,54,647,11.98,3,3,0,3,0,0,82,132.8,137.3,105.8,0,53,0
Joe Jurevicius,CLE,WR,33,16,12,0,0,0,0,0,0,0,0,0,81,50,614,12.28,3,0,0,3,1,0,81,131.4,134.4,106.4,0,54,0
Antwaan Randle El,WAS,WR,28,15,13,1,2,19,0,0,4,-3,-0.75,0,77,51,728,14.27,1,3,0,1,1,0,81,129.3,133.8,103.8,0,55,0
Vincent Jackson,SDG,WR,24,16,16,0,0,0,0,0,0,0,0,0,80,41,623,15.20,3,0,0,3,0,0,80,121.3,124.3,100.8,0,56,0
James Jones,GNB,WR,23,16,9,0,0,0,0,0,0,0,0,0,80,47,676,14.38,2,3,0,2,0,0,80,123.6,128.1,100.1,0,57,0
Josh McCown,OAK,QB,28,9,9,111,190,1151,10,11,29,143,4.93,0,0,0,0,0,0,11,0,0,0,1,80,69.3,91.8,80.3,0,32,0
Ike Hilliard,TAM,WR,31,15,10,0,0,0,0,0,1,6,6.00,0,86,62,722,11.65,1,3,0,1,0,0,79,137.8,142.3,106.8,0,58,0
Kellen Clemens,NYJ,QB,24,10,8,130,250,1529,5,10,27,111,4.11,1,0,0,0,0,0,4,0,1,0,0,78,74.3,92.3,84.3,0,33,0
Andre' Davis,HOU,WR,28,14,8,0,0,0,0,0,0,0,0,0,63,33,583,17.67,3,1,0,6,1,0,78,128.3,131.8,111.8,0,59,0
Leon Washington,NYJ,RB,25,16,4,1,1,36,0,0,71,353,4.97,3,51,36,213,5.92,0,4,0,6,1,0,78,128.0,136.0,110.0,0,47,0
Michael Jenkins,ATL,WR,25,15,6,0,0,0,0,0,0,0,0,0,85,53,532,10.04,4,0,0,4,0,0,77,130.2,133.2,103.7,0,60,0
Drew Carter,CAR,WR,26,16,7,0,0,0,0,0,0,0,0,0,75,38,517,13.61,4,0,0,4,0,0,76,113.7,116.7,94.7,0,61,0
Anthony Gonzalez,IND,WR,23,13,9,0,0,0,0,0,0,0,0,0,51,37,576,15.57,3,0,0,3,0,0,76,112.6,115.6,94.1,0,62,0
Ben Watson,NWE,TE,27,12,8,0,0,0,0,0,1,11,11.00,0,49,36,389,10.81,6,1,0,6,0,0,76,111.0,114.5,93.0,0,13,0
Vernon Davis,SFO,TE,23,14,14,0,0,0,0,0,0,0,0,0,85,52,509,9.79,4,1,0,4,0,0,75,125.9,129.4,99.9,0,14,0
Jabar Gaffney,NWE,WR,27,16,7,0,0,0,0,0,0,0,0,0,50,36,449,12.47,5,0,0,5,0,0,75,110.9,113.9,92.9,0,65,0
Quinn Gray,JAX,QB,28,8,4,80,144,986,10,5,19,57,3.00,0,0,0,0,0,0,2,0,0,0,0,75,73.1,82.1,78.1,0,34,0
Muhsin Muhammad,CHI,WR,34,16,16,0,0,0,0,0,0,0,0,0,81,40,570,14.25,3,0,0,3,0,0,75,115.0,118.0,95.0,0,64,0
Chris Redman,ATL,QB,30,7,4,89,149,1079,10,5,8,16,2.00,0,0,0,0,0,0,2,0,0,0,0,75,72.8,81.8,77.8,0,35,0
Nate Washington,PIT,WR,24,16,4,0,0,0,0,0,1,0,0.00,0,55,29,450,15.52,5,0,0,5,0,0,75,104.0,107.0,89.5,0,63,0
Jesse Chatman,MIA,RB,28,14,6,0,0,0,0,0,128,515,4.02,1,37,27,161,5.96,0,1,0,1,0,0,74,99.6,106.1,86.1,0,48,0
Alge Crumpler,ATL,TE,30,14,10,0,0,0,0,0,0,0,0,0,70,42,444,10.57,5,0,0,5,0,0,74,116.4,119.4,95.4,0,15,0
Mike Furrey,DET,WR,30,16,10,0,0,0,0,0,0,0,0,0,91,61,664,10.89,1,0,0,1,0,0,72,133.4,136.4,102.9,0,66,0
Kevin Faulk,NWE,RB,31,16,8,0,0,0,0,0,62,265,4.27,0,61,47,383,8.15,1,1,0,1,0,0,71,116.8,123.3,93.3,0,49,0
Ernest Wilford,JAX,WR,28,16,14,0,0,0,0,0,0,0,0,0,74,45,518,11.51,3,0,0,3,0,0,70,114.8,117.8,92.3,0,67,0
