Wes Welker,MIA,WR,25,16,2,0,0,0,0,0,0,0,0,0,100,67,687,10.25,1,3,0,1,0,0,75,138.7,143.2,105.2,0,58,0
Drew Bledsoe,DAL,QB,34,6,6,90,169,1164,7,8,8,28,3.50,2,0,0,0,0,0,3,0,2,0,0,73,70.4,82.9,78.4,0,35,0
Randy Moss,OAK,WR,29,13,13,0,0,0,0,0,0,0,0,0,96,42,553,13.17,3,0,0,3,0,0,73,115.3,118.3,94.3,0,59,0
Kevin Curtis,STL,WR,28,16,1,0,0,0,0,0,4,4,1.00,0,57,40,479,11.98,4,1,0,4,0,0,72,111.3,114.8,91.3,0,61,0
Trent Green,KAN,QB,36,8,8,121,198,1342,7,9,19,59,3.11,0,0,0,0,0,0,5,0,0,0,1,72,66.6,81.1,75.6,0,36,0
Cedric Houston,NYJ,RB,24,8,1,0,0,0,0,0,113,374,3.31,5,8,7,43,6.14,0,0,0,5,0,0,72,78.7,81.7,75.2,0,46,0
Antwaan Randle El,WAS,WR,27,16,16,2,3,88,1,0,19,118,6.21,0,63,32,351,10.97,3,2,0,4,0,0,72,108.4,115.4,92.4,0,60,0
Mewelde Moore,MIN,RB,24,16,0,1,1,15,1,0,24,131,5.46,0,62,46,468,10.17,1,3,0,2,0,0,71,119.5,127.0,96.5,0,48,0
Michael Pittman,TAM,RB,31,16,3,0,0,0,0,0,50,245,4.90,1,76,47,405,8.62,0,2,0,1,0,0,71,116.0,123.0,92.5,0,47,0
Heath Miller,PIT,TE,24,16,16,0,0,0,0,0,0,0,0,0,55,34,393,11.56,5,0,0,5,0,0,69,103.3,106.3,86.3,0,13,0
Rod Smith,DEN,WR,36,16,16,0,0,0,0,0,1,-5,-5.00,0,94,52,512,9.85,3,2,0,3,0,0,69,118.7,122.7,92.7,0,62,0
Kurt Warner,ARI,QB,35,6,5,108,168,1377,6,5,13,3,0.23,0,0,0,0,0,0,10,0,0,0,0,69,59.4,72.4,64.4,0,37,0
Jay Cutler,DEN,QB,23,5,5,81,137,1001,9,5,12,18,1.50,0,0,0,0,0,0,8,0,0,0,0,68,59.8,71.8,64.8,0,38,0
Kevin Faulk,NWE,RB,30,15,1,0,0,0,0,0,25,123,4.92,1,56,43,356,8.28,2,2,0,3,0,0,68,106.9,113.9,85.4,0,49,0
Joe Jurevicius,CLE,WR,32,13,8,0,0,0,0,0,0,0,0,0,65,40,495,12.38,3,0,0,3,0,0,68,107.5,110.5,87.5,0,64,0
Eric Parker,SDG,WR,27,15,12,0,0,0,0,0,2,19,9.50,0,70,48,659,13.73,0,0,0,0,0,0,68,115.8,118.8,91.8,0,63,0
Vernand Morency,2TM,RB,26,14,2,0,0,0,0,0,96,434,4.52,2,19,17,118,6.94,0,2,0,2,0,0,67,82.2,89.2,73.7,0,50,0
Michael Turner,SDG,RB,24,13,0,0,0,0,0,0,80,502,6.28,2,3,3,47,15.67,0,0,0,2,0,0,67,69.9,72.9,68.4,0,51,0
